videoId,title,description,publishedAt,duration,channelId,channelTitle,thumbnail_url,viewCount,likeCount,commentCount,categoryId,topics
CmudYZi9Vdk,this man gave his cap to this women in the crowd,"#shorts #story #heartwarming #hearttouching #viralvideo 

When they were cheering for their favorite player he tossed his cap into the crowd.

🎥 : gettysburgbikeweek On IG",2024-09-30T15:51:29Z,PT18S,UCYGBeSayC2Q9QO1Qs5pRtBw,Finney,https://i.ytimg.com/vi/CmudYZi9Vdk/default.jpg,8569041,300638,2408,17,https://en.wikipedia.org/wiki/Sport
t8nFl0Z4pB0,She Thinks Everyone Is Ronaldo… (Boy vs. Girl),"Ronaldo or Messi, Who's Better At Football? inspired by Zhong, Nichlmao, ZoeyTube, Kat Buno, and TopperGuild!

#shorts #ronaldo  #messi 

follow us on instagram: instagram.com/aandjtoday",2024-10-13T01:55:30Z,PT37S,UCXUi2WeWpGB_Fu7UIrgcb6w,A&J Today,https://i.ytimg.com/vi/t8nFl0Z4pB0/default.jpg,1121961,32363,2057,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
TX6tbkGi6yw,Coach warns players to lower their stance. #movie #shorts #viral,,2024-10-12T10:12:00Z,PT1M,UCZEvYxq5R38PDuHtqD8_uig,Rober Classic,https://i.ytimg.com/vi/TX6tbkGi6yw/default.jpg,551879,31909,132,17,"https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Sport"
ARZWauHjcqY,Ronaldo Jr Hates Ishowspeed 🙄💔,"If you wanna see more interesting shorts about Cristiano Ronaldo and Georgina Rodriguez. Make sure to subscribe.

#shorts #ronaldo #football #soccer #georginarodriguez #cr7 #ronaldofamily #cristiano #alnassr #ronaldojunior #georgina #messi #realmadrid",2024-10-08T18:15:00Z,PT31S,UCviiGBJxT6wXnFNdQw2B8hw,Nivi,https://i.ytimg.com/vi/ARZWauHjcqY/default.jpg,2971857,112349,397,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
vTobZczCqU4,The Walk of Shame 🤣 #baseballcoach #baseball #comedy #dad #strikeout,,2024-10-15T21:05:00Z,PT12S,UCgrwoQLB05bykIs_s82Eyjw,Austin Schultz,https://i.ytimg.com/vi/vTobZczCqU4/default.jpg,124324,7063,69,17,"https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Sport"
_aOoXWdS7O8,Will you join? 😳😂☠️ #mma #martialarts #ufc #bjj #jiujitsu #judo #sambo #funnyshorts #markmugen,,2024-10-12T15:00:41Z,PT35S,UCrYiyXzC_uQxWstZ5QuGdQw,Mark Mugen,https://i.ytimg.com/vi/_aOoXWdS7O8/default.jpg,1447411,43684,487,17,"https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Sport"
ODqyW05Ao0A,He think he tough💀😭#nfl #football,,2024-10-04T23:48:40Z,PT11S,UCkdAGB4_ce5JopRf1Gz_5VA,AFKSAVAGE,https://i.ytimg.com/vi/ODqyW05Ao0A/default.jpg,2606451,122166,3407,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
-iUD8BSdVY8,I Got My Tryouts Result Back…,,2024-10-08T23:53:50Z,PT48S,UCuFEqmjeNTP0uKrnGgZppcQ,Kamtoofyee,https://i.ytimg.com/vi/-iUD8BSdVY8/default.jpg,1100553,58191,488,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
ZFwoQQrnkBE,Those darn millennials #funny #comedy #shorts #youtube #song #music #fight,,2024-10-09T05:03:41Z,PT15S,UCnDONfQl7FK6hNQ3K6SZZ3Q,Tyler Boone,https://i.ytimg.com/vi/ZFwoQQrnkBE/default.jpg,676994,19500,790,17,https://en.wikipedia.org/wiki/Sport
h-DIu7WFmQs,"Esto de Jese, un aficionado y Sergio Ramos es. historia 😂 #realmadrid #humor #ramos #futbolespanol",,2024-10-03T09:52:36Z,PT22S,UCOn6sI9In1IG_OWawHbi80g,SurNervis,https://i.ytimg.com/vi/h-DIu7WFmQs/default.jpg,13356976,404158,2958,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Humour,https://en.wikipedia.org/wiki/Sport"
4zMArxOZDMs,Grace charis golf slow motion #gracecharis #golfshorts,,2024-10-13T17:13:00Z,PT10S,UCDy24mzKpEtSm9Ugq8eY-7Q,Golf Model,https://i.ytimg.com/vi/4zMArxOZDMs/default.jpg,270206,5934,118,17,"https://en.wikipedia.org/wiki/Golf,https://en.wikipedia.org/wiki/Sport"
G3uciJewsV0,This sneaky fighter did the rat act and regretted it greatly....,,2024-10-10T18:00:11Z,PT37S,UCCZ8SLgCn24HjWi2DKHV24Q,Wild Sport,https://i.ytimg.com/vi/G3uciJewsV0/default.jpg,1394153,51095,318,17,"https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Sport"
TH_AZLfL2x8,How many kick ups can they do? 😬⚽️🏟  #football #manchester #manutd #kickups,,2024-10-05T16:39:46Z,PT1M,UC0g38gnMm8FZzSIpz66nHtQ,Ash Randall,https://i.ytimg.com/vi/TH_AZLfL2x8/default.jpg,3521829,77657,387,17,"https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
_uN3BKaGKZ4,Always Listen To Your Coach 🥊 (@tulin.elekberova),"#sports #gym #viral #subscribe #boxing  

The best channel for sport and entertainment!

For inquiries or video removal requests please contact→ MediaConquerYT@gmail.com

Disclaimer: This video is posted with the permission from the owner!",2024-10-03T20:48:41Z,PT15S,UCDc1UerYL73gScmcQrnpv6w,MediaConquer,https://i.ytimg.com/vi/_uN3BKaGKZ4/default.jpg,3862413,165258,212,17,"https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Physical_fitness,https://en.wikipedia.org/wiki/Sport"
qkaEQeFXRA4,Madden vs CFB25 - Who will Win?,,2024-10-07T22:02:56Z,PT1M,UCIa6iQD0ecZols-CUuMdNAw,YoBoy PIZZA,https://i.ytimg.com/vi/qkaEQeFXRA4/default.jpg,1586197,57423,194,17,"https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Sports_game"
rOrgA-_hk9k,"""Who Will Fix Celine's Jersey? 👕🎨""mr beast ronaldo ıshowspeed",,2024-10-01T14:00:51Z,PT40S,UCJr31UGCEGz6ShRFK6WBCtw,Legend Football,https://i.ytimg.com/vi/rOrgA-_hk9k/default.jpg,12613635,1011537,4018,17,https://en.wikipedia.org/wiki/Sport
ZGCxQPp3SAs,THE FAN WHO RAN ONTO THE PITCH TO TAKE A PHOTO WITH RONALDO 😅,,2024-10-15T11:02:26Z,PT29S,UCgfxjUYBKLUUjq0oE7DU-Iw,FutVibes,https://i.ytimg.com/vi/ZGCxQPp3SAs/default.jpg,1105981,48045,125,17,https://en.wikipedia.org/wiki/Sport
r7COBicd7DQ,"Chiefs underdogs vs. 49ers, Is Patrick Mahomes in danger of losing the MVP? | FIRST THINGS FIRST","Patrick Mahomes is still the favorite for the MVP following the Kansas City Chiefs’ bye, and entering their matchup against the favored San Francisco 49ers. Fred Warner said that he “doesn’t know” how to stop Patrick Mahomes and Travis Kelce. Nick Wright, Chris Broussard, and Kevin Wildes discuss whether or not Mahomes is still the MVP-frontrunner and if it’s disrespectful that the Chiefs aren’t the favorites entering this game.

#FirstThingsFirst #NFL #Chiefs

The all-new FOX Sports App, built for the modern sports fan: https://tinyurl.com/y4uouolb

► Breakfast Ball's YouTube channel: https://www.youtube.com/@BreakfastBallonFS1
► The Herd with Colin Cowherd’s YouTube channel: https://www.youtube.com/@TheHerdOnFS1
► First Things First’s YouTube channel: https://www.youtube.com/@FirstThingsFirst
► SPEAK's YouTube channel: https://www.youtube.com/c/SpeakOnFS1
► The Facility's YouTube channel: https://www.youtube.com/@TheFacilityonFS1
► What's Wright? with Nick Wright YouTube Channel: https://www.youtube.com/@WhatsWrightShow
► All Facts No Brakes with Keyshawn Johnson YouTube Channel: https://www.youtube.com/@AllFactsPod

About First Things First:
Nick Wright, Chris Broussard, and Kevin Wildes team up on First Things First. The trio offers their take on a bevy of sports stories alongside special guests from across the sports world.

Chiefs underdogs vs. 49ers, Is Patrick Mahomes in danger of losing the MVP? | FIRST THINGS FIRST
https://youtu.be/r7COBicd7DQ

First Things First
https://www.youtube.com/c/FirstThingsFirst",2024-10-16T21:03:31Z,PT21M30S,UCOTPo2y-NHJjg1EuENrxypA,First Things First,https://i.ytimg.com/vi/r7COBicd7DQ/default.jpg,274856,4868,1616,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Television_program"
ZqYiZQNdJYo,Who’s faster XAVIER WORTHY or TYREEK HILL??💨 #nfl #football #shorts #tyreekhill #xavierworthy,,2024-10-05T20:07:49Z,PT27S,UCeHypU5kgLh35EclFY7-Nsw,dailyfb,https://i.ytimg.com/vi/ZqYiZQNdJYo/default.jpg,1259039,104422,1122,17,"https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
